ID	Name	MaxLevel	MaxExpandLevel	Faction	Route	RoutePlace	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
1153	Thİ C¶nh Tr¶o (Chiªu)	8		24	27		0		20	1	2	1	1	2048	1		0	0	0	1																				456	9999	3		-100				\script\skill\Ã÷½ÌÑªÈË\ß±¾±×¦(ÕĞ).lua		skill_interrupt_rate	-55									
1154	Hµn B¨ng HuyÕt Ch­íng (Chiªu)	8		24	27		0		2	10	1		0	2048	1		1	0	0	0								16												2	9999	1		100				\script\skill\Ã÷½ÌÑªÈË\º®±ùÑªÕÏ(ÕĞ).lua												
1155	Hãa HuyÕt Än (Chiªu)	7		24	27		0		2	9	1		0	2048	1		0	0	0	0								32												456	9999	1		100				\script\skill\Ã÷½ÌÑªÈË\»¯ÑªÓ¡(ÕĞ).lua												
1156	VÉn Th­¬ng Än (Chiªu)	7		24	27		0		2	9	1		0	2048	1		0	0	0	0								54												456	9999	1		100				\script\skill\Ã÷½ÌÑªÈË\éæéäÓ¡(ÕĞ).lua												
1157	B¨ng HuyÕt Än B¹o Tr¸c	8		24	27		0		2	8	1	1	1	2048	1		0	0	0	0								1					1	1	2					456	9999	5		100				\script\skill\Ã÷½ÌÑªÈË\±ÀÑªÓ¡±¬Õ¨.lua												
1158	B¨ng HuyÕt Än næ (Chiªu)	8		24	27		0		2	8	1	1	1	2048	1		0	0	0	0								1					1	1	2					456	9999	8		100				\script\skill\Ã÷½ÌÑªÈË\±ÀÑªÓ¡±¬Õ¨(ÕĞ).lua												
1159	HÊp HuyÕt Än HÊp HuyÕt	6		24	27		0		2	9	2	1	0	2048	1		0	0	0	0							472	1					1	1	2					456	9999	1	3	100			1	\script\skill\Ã÷½ÌÑªÈË\ÎüÑªÓ¡ÎüÑª.lua												
1160	HÊp HuyÕt Än hót m¸u (Chiªu)	6		24	27		0		2	9	2	1	0	2048	1		0	0	0	0							472	1					1	1	2					456	9999	1	3	100			1	\script\skill\Ã÷½ÌÑªÈË\ÎüÑªÓ¡ÎüÑª(ÕĞ).lua												
1161	Hãa HuyÕt Än ho¸ huyÕt	7		24	27		0		2	9	2	1	0	2048	1		0	0	0	0								1					1	1	2					456	9999	1		100			1	\script\skill\Ã÷½ÌÑªÈË\»¯ÑªÓ¡»¯Ñª.lua												
1162	Hãa HuyÕt Än hãa huyÕt (Chiªu)	7		24	27		0		2	9	2	1	0	2048	1		0	0	0	0								1					1	1	2					456	9999	1		100			1	\script\skill\Ã÷½ÌÑªÈË\»¯ÑªÓ¡»¯Ñª(ÕĞ).lua												
1163	VÉn Th­¬ng Än tö vong	7		24	27		0		2	9	2	1	0	2048	1		0	0	0	0								1					1	1	2					456	9999	1		100			1	\script\skill\Ã÷½ÌÑªÈË\éæéäÓ¡éæéä.lua												
1164	VÉn Th­¬ng Än tö vong (Chiªu)	7			27		0		2	9	2	1	0	2048	1		0	0	0	0								1					1	1	2					456	9999	1		100			1	\script\skill\Ã÷½ÌÑªÈË\éæéäÓ¡éæéä(ÕĞ).lua												
1165	Phong Vò T©m Ph¸p	10		0	29		0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\·ãÎèĞÄ·¨.lua												
1166	Khëi Vò	5		0	29		0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\ÆğÎè.lua												
1167	Linh Miªu VËn	7		0	29		0		10	0	2	0	1	8192	1	30	0	0	1	0					1177	9	461	9	1184				1		2					456	600	1	90	50			1	\script\skill\´äÑÌÎèÏÉ\ÁéÃ¨ÔÏ.lua		skill_interrupt_rate	10									
1168	Vò V©n T©m Ph¸p	8		0	29		0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\ÎèÔÆĞÄ·¨.lua												
1169	MŞ Hoa	7		0	29		0		10	1	2	0	1	8192	1	30	0	0	1	0					1178	18	462	18	1185				1		2					456	600	1	90	100			1	\script\skill\´äÑÌÎèÏÉ\ÃÄ»¨.lua		skill_interrupt_rate	10	skill_cast_interval	360							
1170	§o¹n V©n QuyÕt 	6		0	29		0		11	10	2		0	8192	1		0	0	0	0					1286	1		1												2	600	1	1	100				\script\skill\´äÑÌÎèÏÉ\¶ÏÔÆ¾÷.lua		skill_cast_interval	270									
1171	Thu NguyÖt Phó	7		0	29		0		10	1	2	0	1	8192	1	30	0	0	1	0					1179	18	463	18	1187				1		2					456	600	1	90	100			1	\script\skill\´äÑÌÎèÏÉ\ÇïÔÂ¸³.lua		skill_interrupt_rate	10									
1172	Thiªn L¹i T©m Kinh	6		0	29		0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÎèÏÉ\Ììô¥ĞÄ¾­.lua												
1173	§iÖp O¸n	8		0	29		0		10	1	2	0	1	8192	1	30	0	0	1	0					1180	18	464	18	1188				1		2					456	600	1	90	100			1	\script\skill\´äÑÌÎèÏÉ\µûÔ¹.lua		skill_interrupt_rate	10	skill_cast_interval	270							
1174	Thiªn Háa DiÔm D­¬ng	7		0	29		0		10	8	2	0	1	8192	1	30	1	0	0	0					1181	18	465	18	1189	1190			1		2					6	600	1	90	100			1	\script\skill\´äÑÌÎèÏÉ\Ìì»ğÑŞÑô.lua		skill_interrupt_rate	10	skill_cast_interval	540							
1175	§¹p V©n X¶o Bé	5		0	29		0	4	21	8	1		1	8192	1		1	0	0	0								2												2	600	1	9	-100			1	\script\skill\´äÑÌÎèÏÉ\Ì¤ÔÆÇÉ²½.lua		skill_interrupt_rate	-55	skill_cast_interval	180							
1176	Méng Xµ	7		0	29		0		10	2	2	0	1	8192	1	30	0	0	1	0					1182	18	466	18	1192	1193			1		2					456	600	1	144	100			1	\script\skill\´äÑÌÎèÏÉ\ÃÎÉß.lua		skill_interrupt_rate	10	skill_cast_interval	144							
1177	Linh Miªu VËn (Nhá)	7		0	29		0		10	0	2	0	1	8192	1	30	0	0	1	0					1177	9	461	9	1184				1		2					456	600	1		50			1	\script\skill\´äÑÌÎèÏÉ\ÁéÃ¨ÔÏ(×Ó).lua		skill_interrupt_rate	10									
1178	MŞ Hoa (Nhá)	7		0	29		0		10	1	2	0	1	8192	1	30	0	0	1	0					1178	18	462	18	1185				1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÃÄ»¨(×Ó).lua		skill_interrupt_rate	10									
1179	Thu NguyÖt Phó (Nhá)	7		0	29		0		10	1	2	0	1	8192	1	30	0	0	1	0					1179	18	463	18	1187				1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÇïÔÂ¸³(×Ó).lua		skill_interrupt_rate	10									
1180	§iÖp O¸n (Nhá)	8		0	29		0		10	1	2	0	1	8192	1	30	0	0	1	0					1180	18	464	18	1188				1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\µûÔ¹(×Ó).lua		skill_interrupt_rate	10									
1181	Thiªn Háa DiÔm D­¬ng (Nhá)	7		0	29		0		10	8	2	0	1	8192	1	30	1	0	0	0					1181	18	465	18	1189	1190			1		2					6	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\Ìì»ğÑŞÑô(×Ó).lua		skill_interrupt_rate	10									
1182	Méng Xµ (Nhá)	7		0	29		0		10	2	2	0	1	8192	1	30	0	0	1	0					1182	18	466	18	1192	1193			1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÃÎÉß(×Ó).lua		skill_interrupt_rate	10									
1183	Khëi Vò (Chiªu)	8		0	29		0		2	8	1		0	8192	1		1	0	0	0								36												2	600	1		100				\script\skill\´äÑÌÎèÏÉ\ÆğÎè(ÕĞ).lua		skill_interrupt_rate	10									
1184	Linh Miªu VËn (Chiªu)	7		0	29		0		10	0	2	0	1	8192	1	30	0	0	0	0							461	9					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÁéÃ¨ÔÏ(ÕĞ).lua		skill_interrupt_rate	10									
1185	MŞ Hoa (Chiªu)	7		0	29		0		10	1	2	0	1	8192	1	30	0	0	0	0							462	18					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÃÄ»¨(ÕĞ).lua		skill_interrupt_rate	10									
1186	§o¹n V©n QuyÕt (Chiªu)	6		0	29		0		11	10	2		0	8192	1		0	0	0	0					1287	17		18												2	600	1		100				\script\skill\´äÑÌÎèÏÉ\¶ÏÔÆ¾÷(ÕĞ).lua												
1187	Thu NguyÖt Phó (Chiªu)	7		0	29		0		10	1	2	0	1	8192	1	30	0	0	0	0							463	18					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÇïÔÂ¸³(ÕĞ).lua		skill_interrupt_rate	10									
1188	§iÖp O¸n (Chiªu)	8		0	29		0		10	1	2	0	1	8192	1	30	0	0	0	0							464	18					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\µûÔ¹(ÕĞ).lua		skill_interrupt_rate	10									
1189	Thiªn Háa DiÔm D­¬ng (Chiªu 1)	7		0	29		0		10	8	2	0	1	8192	1	30	1	0	0	0							465	18					1		2					6	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\Ìì»ğÑŞÑô(ÕĞ1).lua		skill_interrupt_rate	10									
1190	Thiªn Háa DiÔm D­¬ng (Chiªu 2)	7		0	29		0		10	8	2	0	1	8192	1	30	1	0	0	0							465	18					1		2					6	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\Ìì»ğÑŞÑô(ÕĞ2).lua		skill_interrupt_rate	10									
1191	§¹p V©n X¶o Bé (Chiªu)	5		0	29		0		2	8	1		1	8192	1		1	0	0	0								18												2	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\Ì¤ÔÆÇÉ²½(ÕĞ).lua		skill_interrupt_rate										
1192	Méng Xµ (Chiªu 1)	7		0	29		0		10	2	2	0	1	8192	1	30	0	0	0	0							466	18					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÃÎÉß(ÕĞ1).lua		skill_interrupt_rate	10									
1193	Méng Xµ (Chiªu 2)	7		0	29		0		10	2	2	0	1	8192	1	30	0	0	0	0							466	18					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ÃÎÉß(ÕĞ2).lua		skill_interrupt_rate	10									
1194	Tóy Méng Ng©m	10		0	29		0		2	8	1		0	8192	1		1	0	0	0								27	1195											2	600	1	36	200				\script\skill\ÃØ¼®Îä¹¦\×íÃÎÒ÷.lua		skill_interrupt_rate	-55	skill_cast_interval	1080					200	15	
1195	Tóy Méng Ng©m (Chiªu)	10		0	29		0		2	8	1		0	8192	1		1	0	0	0								27												2	600	1		100				\script\skill\ÃØ¼®Îä¹¦\×íÃÎÒ÷(ÕĞ).lua		skill_interrupt_rate	-55							200	15	
1196	Loan Phông Cöu Thiªn	20		0	29		0		10	7	1		1	8192	1	30	0	0	0	0					1197	1	467	18					1		2					456	600	1	180	100			1	\script\skill\´äÑÌÎèÏÉ\ğ½·ï¾ÅÌì.lua		skill_interrupt_rate	-500									
1197	MiÔn dŞch Loan Phông Cöu Thiªn	20		0	23		0		2	3	1		0	8192	1		0	0	0	0					1198	1		1												2	600	1		100				\script\skill\´äÑÌÎèÏÉ\ğ½·ï¾ÅÌìÃâÒß.lua												
1198	Loan Phông Cöu Thiªn (Nhá)	20		0	29		0		10	7	1	0	1	8192	1	30	0	0	0	0					1198	17	467	18					1		2					456	600	1		100			1	\script\skill\´äÑÌÎèÏÉ\ğ½·ï¾ÅÌì(×Ó).lua												
1199	Th¸nh Háa §ao Ph¸p (Tö)	9		24	25		0		2	0	2	0	2	8	1		0	1	1	1					1201	12	441	12					1	1	2					456	112	1	17	120			1	\script\skill\Ã÷½ÌÊ¥Õ½\Ê¥»ğµ¶·¨(×Ó).lua												
1200	Cuång DiÖm B«n (Tö)	9		24	25		0		2	1	1		2	8	1		0	0	0	0								0												2	9999	1		100				\script\skill\Ã÷½ÌÊ¥Õ½\¿ñÑæ±¼(×Ó).lua		skill_interrupt_rate	-500									
1201	Th¸nh Háa §ao Ph¸p (Nhá)	9		24	25		0		2	1	1		2	8	1		0	0	0	0								0												2	9999	1		100				\script\skill\Ã÷½ÌÊ¥Õ½\Ê¥»ğµ¶·¨(ÕĞ×Ó).lua		skill_interrupt_rate	-500									
1202	Håi Phong LiÖt DiÖm	10		24	25		0		2	10	1	0	0	8	1		1	0	0	0								28	1205											2	9999	1	45	200				\script\skill\ÃØ¼®Îä¹¦\»Ø·æÁÒÑæ.lua		skill_cast_interval	1620	skill_interrupt_rate	-55							
1203	Phô Kú LÖnh	10		24	26		0		29	8	2		0	512	1		0	0	0	0								18												1048576	600	1	27	200				\script\skill\ÃØ¼®Îä¹¦\¸ºÆìÁî.lua		skill_cast_interval	1080									
1204	Hµn B¨ng Ng­ng HuyÕt Ên	10		24	27		0		2	10	1		0	2048	1		1	0	0	0								32	1207											2	9999	1	36	100				\script\skill\ÃØ¼®Îä¹¦\º®±ùÄıÑªÓ¡.lua		skill_cast_interval	1080	skill_interrupt_rate	25							
1205	Håi Phong LiÖt DiÖm (Chiªu)	10		24	25		0		2	10	1	0	0	8	1		1	0	0	0								28												2	9999	1		200				\script\skill\ÃØ¼®Îä¹¦\»Ø·æÁÒÑæ(ÕĞ).lua												
1206	Phô Kú LÖnh (BŞ ®éng)	10		24	26		0		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\¸ºÆìÁî(±»¶¯).lua												
1207	Hµn B¨ng Ng­ng HuyÕt Än (Chiªu)	10		24	27		0		2	10	1		0	2048	1		1	0	0	0								32												2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\º®±ùÄıÑªÓ¡(ÕĞ).lua												
1208	Kim Táa TrËn (Chiªu)	7		24	26		0		28	2	2	0	1	512	1		0	0	0	0							450	24					1	3	2					456	300	1		200			1	\script\skill\Ã÷½ÌÕó±ø\½ğËøÕó(ÕĞ).lua		skill_param1	1261	skill_param2	1113							
1209	HuyÒn Thñy TrËn (Chiªu)	7		24	26		0		28	2	2	0	1	512	1		0	0	0	0							451	24					1	3	2					456	300	1		200			1	\script\skill\Ã÷½ÌÕó±ø\ĞşË®Õó(ÕĞ).lua		skill_param1	1262	skill_param2	1114							
1210	Bµn Méc TrËn (Chiªu)	7		24	26		0		28	2	2	0	1	512	1		0	0	0	0							452	24					1	3	2					456	300	1		200			1	\script\skill\Ã÷½ÌÕó±ø\ÅÌÄ¾Õó(ÕĞ).lua		skill_param1	1263	skill_param2	1115							
1211	NghiÖp Háa TrËn (Chiªu)	7		24	26		0		28	2	2	0	1	512	1		0	0	0	0							453	24					1	3	2					456	300	1		200			1	\script\skill\Ã÷½ÌÕó±ø\Òµ»ğÕó(ÕĞ).lua		skill_param1	1264	skill_param2	1116							
1212	Thæ Lao TrËn (Chiªu)	7		24	26		0		28	2	2	0	1	512	1		0	0	0	0							454	24					1	3	2					456	300	1		200			1	\script\skill\Ã÷½ÌÕó±ø\ÍÁÀÎÕó(ÕĞ).lua		skill_param1	1265	skill_param2	1117							
1213	Hµn B¨ng Miªn Ch­ëng	20		24	27		0		1	7	2	2	1	2048	1		0	0	0	0					1214	1	473	9					2		3		8			456	600	1	90	100			4	\script\skill\Ã÷½ÌÑªÈË\º®±ùÃàÕÆ.lua		skill_interrupt_rate	-55									
1214	MiÔn dŞch Hµn B¨ng Miªn Ch­ëng	20		24	27		0		2	7	1		0	2048	1		0	0	0	0					1275	56		1												2	9999	1		100				\script\skill\Ã÷½ÌÑªÈË\º®±ùÃàÕÆÃâÒß.lua												
1215	MiÔn dŞch Quang Minh Ngò Hµnh TrËn	20		24	26		0		2	3	0		1	512	1		0	0	0	0								1												2	9999	1		100				\script\skill\Ã÷½ÌÕó±ø\¹âÃ÷ÎåĞĞÕóÃâÒß.lua												
1216	Bót tÊn c«ng tÇm xa b×nh th­êng	1		0	0		7		-1	0	2	0	2	512	1		0	1	1	1							73	6					1	1	2					456	96	1	17	100			1	\script\skill\ÆÕÍ¨¹¥»÷\ÆÕÍ¨¹¥»÷.lua		skill_interrupt_rate	10									
1217	B¸ch Hoa Ngäc Lé C«ng	10		0	30		-1		3	15	1		0	-1	0		1	0	0	0																				2								\script\skill\´äÑÌÁéÅ®\°Ù»¨ÓñÂ¶¹¦.lua												
1218	Nu«i TiÓu §iªu	1		0	30		0		31	12	1		5	4096	1		1	0	0	0								17												131072	600	1	18	100				\script\skill\´äÑÌÁéÅ®\Î¹ÑøĞ¡õõ.lua		skill_interrupt_rate	35									
1219	L¹c Hoa QuyÕt	7		0	30		0		2	0	2	0	0	4096	1		0	1	1	0					1266	9		12												456	600	1	18	100				\script\skill\´äÑÌÁéÅ®\Âä»¨¾÷.lua		skill_cast_interval	18	skill_interrupt_rate	-55							
1220	§µo hoa ch­¬ng	6		0	30		0		2	9	1	0	1	4096	1		0	0	0	0					1267	13		25												456	600	1	27	100				\script\skill\´äÑÌÁéÅ®\ÌÒ»¨ÕÎ.lua		skill_cast_interval	270	skill_interrupt_rate	25							
1221	B¸ch Hoa T©m Kinh	10		0	30		0		2	0	2	0	0	4096	1		0	0	1	0					1268	11		9												456	600	1	18	100				\script\skill\´äÑÌÁéÅ®\°Ù»¨ĞÄ¾­.lua		skill_cast_interval	360	skill_interrupt_rate	-55							
1222	Táa T©m QuyÕt	7		0	30		0		2	1	2	0	0	4096	1		0	0	1	0					1269	11		9												456	600	1	18	100				\script\skill\´äÑÌÁéÅ®\ËøĞÄ¾÷.lua		skill_interrupt_rate	-55	skill_cast_interval	54							
1223	Hoµn ThÇn ThuËt	6		0	30		0		2	12	2	 	0	4096	1		1	0	0	0								25	1238											2	9999	1	27	100				\script\skill\´äÑÌÁéÅ®\»¹ÉñÊõ.lua		skill_cast_interval	1620	skill_interrupt_rate	25							
1224	Linh §éng QuyÕt	6		0	30		0		3	15	1		0	4096	0		1	0	0	0																				2								\script\skill\´äÑÌÁéÅ®\Áé¶¯¾÷.lua												
1225	Mª X¶o QuyÕt	7		0	30		0		3	15	1		0	4096	0		1	0	0	0																				2								\script\skill\´äÑÌÁéÅ®\ÃÔÇÉ¾÷.lua												
1226	Tiªn L­ H­¬ng	8		0	30		0		2	8	1		0	4096	1		1	0	0	0								16	1271											2	9999	1	36	100				\script\skill\´äÑÌÁéÅ®\ÏÉÂ¯Ïã.lua		skill_cast_interval	2160	skill_interrupt_rate	-55					200	35	
1227	B¸ch §iÖp Nghªnh H­¬ng QuyÕt	8		0	30		0		2	10	2	0	1	4096	1		0	0	1	0					1272	11		14												456	600	1	27	100				\script\skill\´äÑÌÁéÅ®\°ÙµûÓ­Ïã¾÷.lua		skill_cast_interval	72	skill_interrupt_rate	-55							
1228	§iÖp LuyÕn Hoa	8		0	30		0		3	15	1		0	4096	0		1	0	0	0																				2								\script\skill\´äÑÌÁéÅ®\µûÁµ»¨.lua												
1229	Ngäc Long Xuyªn NguyÖt QuyÕt	7		0	30		0		2	2	2	0	1	4096	1		0	0	0	0					1273	34		34												456	600	1	36	100				\script\skill\´äÑÌÁéÅ®\ÓñÁú´©ÔÂ¾÷.lua		skill_cast_interval	36	skill_interrupt_rate	25							
1230	Cöu Vü Hoa Tiªn QuyÕt	20		0	30		0		2	3	2	2	1	4096	1		0	0	0	0					1250	3		6												456	600	1	90	100				\script\skill\´äÑÌÁéÅ®\¾ÅÎ²»¨ÏÉ¾÷.lua		skill_interrupt_rate	-55									
1231	L¹c Hoa QuyÕt (§iªu)	7		0	30		0		1	0	2	0	0	-1	1		0	0	1	0					1232	4	474	2					1	1	2		1			456	96	1	9	100			4	\script\skill\´äÑÌÁéÅ®\Âä»¨¾÷(õõ).lua												
1232	L¹c Hoa QuyÕt (§iªu nhá)	7		0	30		0		1	0	2	0	0	-1	1		0	0	1	0							474	1					1	1	2		1			456	96	1		100			2	\script\skill\´äÑÌÁéÅ®\Âä»¨¾÷(õõ×Ó).lua												
1233	L¹c Hoa QuyÕt (Chiªu §iªu)	7		0	30		0		1	0	2	0	0	-1	1		0	0	0	0							474	1					1	1	2		1			456	96	1		100			2	\script\skill\´äÑÌÁéÅ®\Âä»¨¾÷(õõ×ÓÕĞ).lua												
1234	§µo Hoa Ch­¬ng (§iªu)	6		0	30		0		1	9	1	0	1	-1	1		0	0	0	0							475	7					1	1	2					456	96	1	9	100			1	\script\skill\´äÑÌÁéÅ®\ÌÒ»¨ÕÎ(õõ).lua												
1235	§µo Hoa Ch­¬ng (Chiªu §iªu)	6		0	30		0		1	9	1	0	1	-1	1		0	0	0	0							475	7					1	1	2					456	96	1	9	100			1	\script\skill\´äÑÌÁéÅ®\ÌÒ»¨ÕÎ(õõÕĞ).lua												
1236	Táa T©m QuyÕt (§iªu)	7		0	30		0		2	1	2	0	0	-1	1		0	0	1	0								7					1	1	2					456	96	1	9	100				\script\skill\´äÑÌÁéÅ®\ËøĞÄ¾÷(õõ).lua												
1237	Táa T©m QuyÕt (Chiªu §iªu)	7		0	30		0		2	1	2	0	0	-1	1		0	0	0	0								7					1	1	2					456	96	1	9	100				\script\skill\´äÑÌÁéÅ®\ËøĞÄ¾÷(õõÕĞ).lua												
1238	Hoµn ThÇn ThuËt (Chiªu)	6		0	30		0		2	12	2	 	0	4096	1		1	0	0	0								25												2	9999	1		100				\script\skill\´äÑÌÁéÅ®\»¹ÉñÊõ(ÕĞ).lua												
1239	§iÖp LuyÕn Hoa (Chiªu 1)	8		0	30		0		2	10	2	 	0	4096	1		1	0	0	0								35												2	9999	1		100				\script\skill\´äÑÌÁéÅ®\µûÁµ»¨(ÕĞ1).lua												
1240	§iÖp LuyÕn Hoa (Chiªu 2)	8		0	30		0		2	10	2	 	0	4096	1		1	0	0	0								35												2	9999	1		100				\script\skill\´äÑÌÁéÅ®\µûÁµ»¨(ÕĞ2).lua												
1241	Mª X¶o QuyÕt (§iªu)	7		0	30		0		1	9	1	 	1	-1	1		0	0	0	0							476	7					1	1	2					456	96	1	9	100			1	\script\skill\´äÑÌÁéÅ®\ÃÔÇÉ¾÷(õõ).lua												
1242	Mª X¶o QuyÕt (Chiªu §iªu)	7		0	30		0		1	9	1	 	1	-1	1		0	0	0	0							476	7					1	1	2					456	96	1	9	100			1	\script\skill\´äÑÌÁéÅ®\ÃÔÇÉ¾÷(õõÕĞ).lua												
1243	Tiªn L­ H­¬ng (§iªu)	8		0	30		0		2	9	2		2	-1	1		0	0	0	0								7												456	96	1	9	100				\script\skill\´äÑÌÁéÅ®\ÏÉÂ¯Ïã(õõ).lua												
1244	Tiªn L­ H­¬ng (Chiªu §iªu)	8		0	30		0		2	9	2		2	-1	1		0	0	0	0								7												456	96	1	9	100				\script\skill\´äÑÌÁéÅ®\ÏÉÂ¯Ïã(õõÕĞ).lua												
1245	B¸ch §iÖp Nghªnh H­¬ng QuyÕt (§iªu)	8		0	30		0		1	10	2	0	2	-1	1		0	0	1	0							477	7					3	1	2					456	96	1	9	100			5	\script\skill\´äÑÌÁéÅ®\°ÙµûÓ­Ïã¾÷(õõ).lua		skill_param1	5									
1246	B¸ch §iÖp Nghªnh H­¬ng QuyÕt (Chiªu §iªu)	8		0	30		0		1	10	2	0	2	-1	1		0	0	0	0							477	7					3	1	2					456	96	1	9	100			5	\script\skill\´äÑÌÁéÅ®\°ÙµûÓ­Ïã¾÷(õõÕĞ).lua		skill_param1	5									
1247	Ngäc Long Xuyªn NguyÖt QuyÕt (§iªu)	7		0	30		0		1	7	2	0	1	-1	1	2	0	0	1	0							480	2					1		2		1			456	600	1	24	100			3	\script\skill\´äÑÌÁéÅ®\ÓñÁú´©ÔÂ¾÷(õõ).lua												
1248	Ngäc Long Xuyªn NguyÖt QuyÕt (§iªu 1)	7		0	30		0		1	7	2	0	1	-1	1	2	0	0	0	0							480	2					1		2		1			456	600	1	24	100			3	\script\skill\´äÑÌÁéÅ®\ÓñÁú´©ÔÂ¾÷(õõÕĞ1).lua												
1249	Ngäc Long Xuyªn NguyÖt QuyÕt (§iªu 2)	7		0	30		0		1	7	2	0	1	-1	1	2	0	0	0	0							480	2					1		2		1			456	600	1	24	100			3	\script\skill\´äÑÌÁéÅ®\ÓñÁú´©ÔÂ¾÷(õõÕĞ2).lua												
1250	MiÔn dŞch Cöu Vü Hoa Tiªn QuyÕt	20		0	30		0		2	7	1		0	4096	1		0	0	0	0					1274	8		1												2	9999	1		100				\script\skill\´äÑÌÁéÅ®\¾ÅÎ²»¨ÏÉ¾÷ÃâÒß.lua												
1251	Cöu Vü Hoa Tiªn QuyÕt (§iªu)	20		0	30		0		1	7	2	0	1	-1	1	2	0	0	0	0					1276	2	478	3					1	1	2		17			456	96	1	36	100			1	\script\skill\´äÑÌÁéÅ®\¾ÅÎ²»¨ÏÉ¾÷(õõ).lua												
1252	Linh §éng QuyÕt (Chiªu)	6		0	30		0		2	10	2	 	0	-1	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\´äÑÌÁéÅ®\Áé¶¯¾÷(ÕĞ).lua												
1253	Phån Hoa MËu	10		0	30		0		2	10	1	 	0	4096	1		1	0	0	0								17	1254											2	9999	1	18	100				\script\skill\ÃØ¼®Îä¹¦\·±»¨Ã¯.lua		skill_cast_interval	1080	skill_interrupt_rate	-55					200	15	
1254	Phån Hoa MËu (Chiªu)	10		0	30		0		2	10	1	 	0	4096	1		1	0	0	0								17												2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\·±»¨Ã¯(ÕĞ).lua										200	15	
1255	B¸ch Hoa T©m Kinh (Chiªu)	10		0	30		0		2	0	2	0	2	4096	1		0	0	0	0					1256	11		12												456	600	1		100				\script\skill\´äÑÌÁéÅ®\°Ù»¨ĞÄ¾­(ÕĞ).lua												
1256	B¸ch Hoa T©m Kinh (Nhá)	10		0	30		0		2	0	2	0	2	4096	1		0	0	0	0								1												2	600	1		100				\script\skill\´äÑÌÁéÅ®\°Ù»¨ĞÄ¾­(ÕĞ×Ó).lua												
1257	§Ønh Phóc	10		0	30		0		2	1	2	0	0	-1	1		0	0	0	0								7												456	96	1	9	100				\script\skill\´äÑÌÁéÅ®\õõ¼¼ÄÜ1.lua												
1258	T­ Gi¶o	10		0	30		0		1	1	2	0	0	-1	1		0	0	0	0					1259	5	474	2									2			456	96	1	9	100			2	\script\skill\´äÑÌÁéÅ®\õõ¼¼ÄÜ2.lua												
1259	T­ Gi¶o (Nhá)	10		0	30		0		1	1	2	0	0	-1	1		0	0	0	0							474	1												456	96	1	9	100			1	\script\skill\´äÑÌÁéÅ®\õõ¼¼ÄÜ2(×Ó).lua												
1260	Uy NhiÕp	10		0	30		0		1	1	2	0	2	-1	1		0	0	0	0							479	7												456	96	1	9	100			1	\script\skill\´äÑÌÁéÅ®\õõ¼¼ÄÜ3.lua												
1261	ChØ lÖnh Kim Táa TrËn Phô Kú	7		24	26		0		2	8	1		2	512	1		1	0	0	0								1												2	9999	1	2	100				\script\skill\Ã÷½ÌÕó±ø\½ğËøÕó¸ºÆìÖ¸Áî.lua												
