EnhanceID	SuccessRate	Item_Count	Item_G	Item_D	Item_P	Gem_Op	Gem_Socket	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
889	100	1	0	0	32287	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
890	100	1	0	0	32287	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
891	100	1	0	0	32287	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
892	100	1	0	1	32288	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
893	100	1	0	1	32288	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
894	100	1	0	1	32288	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
895	100	1	0	2	32289	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
896	100	1	0	2	32289	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
897	100	1	0	2	32289	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
898	100	1	0	10	32290	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
899	100	1	0	10	32290	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
900	100	1	0	10	32290	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
901	100	1	0	0	32291	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
902	100	1	0	0	32291	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
903	100	1	0	0	32291	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
904	100	1	0	5	32292	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
905	100	1	0	5	32292	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
906	100	1	0	5	32292	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
907	100	1	0	2	32293	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
908	100	1	0	2	32293	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
909	100	1	0	2	32293	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
910	100	1	0	9	32294	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
911	100	1	0	9	32294	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
912	100	1	0	9	32294	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
913	100	1	0	6	32295	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
914	100	1	0	6	32295	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
915	100	1	0	6	32295	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
916	100	1	0	4	32296	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
917	100	1	0	4	32296	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
918	100	1	0	4	32296	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
919	100	1	0	7	32297	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
920	100	1	0	7	32297	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
921	100	1	0	7	32297	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
922	100	1	0	11	32298	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
923	100	1	0	11	32298	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
924	100	1	0	11	32298	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
925	100	1	0	2	32299	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
926	100	1	0	2	32299	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
927	100	1	0	2	32299	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
928	100	1	0	3	32300	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
929	100	1	0	3	32300	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
930	100	1	0	3	32300	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
931	100	1	0	9	32301	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
932	100	1	0	9	32301	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
933	100	1	0	9	32301	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
934	100	1	0	11	32302	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
935	100	1	0	11	32302	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
936	100	1	0	11	32302	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
937	100	1	0	13	32303	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
938	100	1	0	13	32303	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
939	100	1	0	13	32303	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
940	100	1	0	12	32304	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
941	100	1	0	12	32304	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
942	100	1	0	12	32304	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
943	100	1	0	14	32305	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
944	100	1	0	14	32305	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
945	100	1	0	14	32305	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
946	100	1	0	2	32306	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
947	100	1	0	2	32306	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
948	100	1	0	2	32306	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
949	100	1	0	3	32307	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
950	100	1	0	3	32307	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
951	100	1	0	3	32307	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
952	100	1	0	8	32308	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
953	100	1	0	8	32308	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
954	100	1	0	8	32308	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
955	100	1	0	0	32309	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
956	100	1	0	0	32309	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
957	100	1	0	0	32309	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
958	100	1	0	1	32310	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
959	100	1	0	1	32310	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
960	100	1	0	1	32310	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
961	100	1	0	2	32311	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
962	100	1	0	2	32311	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
963	100	1	0	2	32311	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
964	100	1	0	10	32312	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
965	100	1	0	10	32312	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
966	100	1	0	10	32312	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
967	100	1	0	0	32313	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
968	100	1	0	0	32313	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
969	100	1	0	0	32313	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
970	100	1	0	5	32314	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
971	100	1	0	5	32314	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
972	100	1	0	5	32314	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
973	100	1	0	2	32315	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
974	100	1	0	2	32315	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
975	100	1	0	2	32315	0	3		1	4	2;22;104	2;22;104	Huy’tTr›chThπch Lv4	1	4	2;22;204	2;22;204	Nguy÷tBπchThπch Lv4	1	4	2;22;304	2;22;304	HÊ Ph∏ch Thπch C p 4	1	4	2;22;404	2;22;404	Hæc Di÷u Thπch C p 4
976	100	1	0	9	32316	0	1		1	2	2;22;102	2;22;102	Huy’tTr›chThπch Lv2	1	2	2;22;202	2;22;202	Nguy÷tBπchThπch Lv2	1	2	2;22;302	2;22;302	HÊ Ph∏ch Thπch C p 2	1	2	2;22;402	2;22;402	Hæc Di÷u Thπch C p 2
977	100	1	0	9	32316	0	2		1	3	2;22;103	2;22;103	Huy’tTr›chThπch Lv3	1	3	2;22;203	2;22;203	Nguy÷tBπchThπch Lv3	1	3	2;22;303	2;22;303	HÊ Ph∏ch Thπch C p 3	1	3	2;22;403	2;22;403	Hæc Di÷u Thπch C p 3
