Account	Name	Route	TransLife	Level	IBCost	Money	A	B	C	D	E	F	Exp	Last_IP	CreateDate	LastLoginDate
cnghia6	zz6zzz	ThiÕu L©m vâ t¨ng  	0	99	0	29698000	0	0	0	0	0	0	181548152	14.237.201.182	2019-09-22 18:13:01	2019-09-24 09:39:40
cnghia7	zz7zzz	ThiÕu L©m vâ t¨ng  	0	99	0	29698000	0	0	0	0	0	0	181488752	14.237.201.182	2019-09-22 18:13:16	2019-09-24 09:39:42
tienhang01	zzAKAzz	ThiÕu L©m vâ t¨ng  	7	99	0	18773851	0	0	0	0	0	0	0	115.79.34.99	2019-09-22 19:43:38	2019-09-22 20:42:10
tienhang02	zzAKEzz	Nga My xuÊt gia  	7	99	0	17856510	0	0	0	0	0	0	0	115.79.34.99	2019-09-22 20:06:05	2019-09-22 20:12:45
thang97dz	zZAnhHung1Thoi	ThiÕu L©m vâ t¨ng  	7	99	0	40710000	0	0	0	0	0	0	0	42.112.152.204	2019-09-22 19:13:56	2019-09-22 19:14:32
daorongtrang369	ZzAShuNazZ	Nga My xuÊt gia  	7	99	0	36978500	0	0	0	0	0	0	0	113.161.64.111	2019-09-23 08:27:11	2019-09-24 10:57:40
daorongtrang147	ZzASHuRazZ	C¸i Bang TÜnh y  	7	99	0	27291294	0	0	0	0	0	0	20000032	113.161.64.111	2019-09-22 22:45:37	2019-09-24 11:07:04
thang1997dz	ZzBeMapzZ	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	42.112.152.204	2019-09-22 19:14:29	2019-09-22 20:19:26
cnghia	zzBufterFlyzz	ThiÕu L©m vâ t¨ng  	0	99	0	50000000	0	0	0	0	0	0	147920000	14.237.201.182	2019-09-22 18:01:47	2019-09-23 09:36:41
phanvanvan197	zzdgczzz	D­¬ng M«n Cung Kþ  	7	99	0	486500	0	0	0	0	0	0	0	171.225.252.87	2019-09-22 18:58:12	2019-09-22 19:06:15
nhokteenboy2013	ZzGiaLong	ThiÕu L©m vâ t¨ng  	7	99	0	40200000	0	0	0	0	0	0	0	113.184.99.93	2019-09-22 19:01:10	2019-09-22 19:03:28
nguyenle1	ZzJx2KiÕmMaZz	Nga My xuÊt gia  	7	99	0	33474845	0	0	0	0	0	0	18	171.248.90.226	2019-09-23 16:13:44	2019-09-23 17:08:47
nguyenle	ZzJx2MaCungZz	D­¬ng M«n Cung Kþ  	7	99	0	10432455	0	0	0	0	0	0	20000019	171.248.90.226	2019-09-23 15:31:02	2019-09-23 17:30:48
nguyenle	ZzJx2V«T×nhZz	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	171.248.90.226	2019-09-23 17:54:13	2019-09-23 17:54:33
kidukute1	ZztaoThaozZ	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	20000015	14.232.109.182	2019-09-22 21:43:32	2019-09-22 22:07:39
thaotiem	ZzThaoChuTichzZ	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	20000035	171.235.177.57	2019-09-24 11:25:51	2019-09-24 12:47:16
subasa2506	ZzTheEndzZ	ThiÕu L©m vâ t¨ng  	0	99	0	1000000	0	0	0	0	0	0	0	14.161.160.218	2019-09-22 23:07:24	2019-09-22 23:07:53
phia12345ti	ZzThuyMuoix	Nga My tôc gia  	7	99	0	38617507	0	0	0	0	0	0	25	115.78.202.18	2019-09-23 19:52:24	2019-09-23 22:39:51
phia12345it	ZzThuyMuoiZz	C¸i Bang ¤ Y  	7	99	0	7478500	0	0	0	0	0	0	21	115.78.202.18	2019-09-23 13:21:39	2019-09-23 22:08:18
phia12345vn	ZzThuyMuoiZzZ	Nga My xuÊt gia  	7	99	0	5918500	0	0	0	0	0	0	0	115.78.202.18	2019-09-23 14:45:56	2019-09-23 22:08:42
subasa357	ZzTinozZ	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0	171.247.45.200	2019-09-23 19:46:11	2019-09-23 19:46:13
tkgame0ve	zztlqz	ThiÕu L©m tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	115.73.208.247	2019-09-23 14:09:56	2019-09-23 14:16:04
binhminh	ZzVanCUocQuyTien	ThiÕu L©m vâ t¨ng  	7	99	0	18378000	0	0	0	0	0	0	191409608	117.5.76.27	2019-09-22 20:14:28	2019-09-22 22:54:26
phanvanvan197	zzV«T×nhKiÕmzz	Vâ §ang ®¹o gia  	7	99	0	319500	0	0	0	0	0	0	0	171.225.252.87	2019-09-22 18:18:13	2019-09-22 18:27:56
mjanljen	ZZxDevilPhong	ThiÕu L©m vâ t¨ng  	7	99	0	9625804	0	0	0	0	0	0	138565089	113.182.193.34	2019-09-22 18:00:36	2019-09-23 21:23:42
mjanljen1	ZZxKiÒuOanh	Nga My xuÊt gia  	7	99	0	32294505	0	0	0	0	0	0	7	113.182.193.34	2019-09-22 18:46:50	2019-09-23 21:30:44
minhhung0610	ZZxxCBB	C¸i Bang ¤ Y  	7	99	0	30888000	0	0	0	0	0	0	1360958	14.181.98.180	2019-09-22 19:43:29	2019-09-22 19:52:36
anhvusin	ZZzChipChipzZZ	ThiÕu L©m vâ t¨ng  	7	99	0	13790000	0	0	0	0	0	0	1520000027	58.187.168.243	2019-09-22 22:19:53	2019-09-23 09:14:08
ucbe0134	zZzChocopiezzz	D­¬ng M«n Cung Kþ  	7	99	0	23262239	0	0	0	0	0	0	18	118.71.142.86	2019-09-22 22:07:34	2019-09-23 14:43:21
satthucamtruong3	ZzZCungThuZzZ	§­êng M«n phæ th«ng  	7	99	0	16775509	0	0	0	0	0	0	1000014	14.240.98.206	2019-09-23 17:50:13	2019-09-23 21:20:03
mhung1	zzZNh©nM·Ezz	ThiÕu L©m tôc gia  	7	99	0	1000000	0	0	0	0	0	0	0	14.166.40.232	2019-09-22 18:19:11	2019-09-22 18:23:28
satthucamtruong3	ZzZThanKiemZz	ThiÕu L©m vâ t¨ng  	7	99	0	36280940	0	0	0	0	0	0	13797185	14.240.98.206	2019-09-22 17:59:54	2019-09-23 17:43:55
ucbe0134	zZzTieuHoaThuong	ThiÕu L©m thiÒn t¨ng  	7	99	0	1228023	0	0	0	0	0	0	0	118.71.142.86	2019-09-23 14:53:37	2019-09-23 16:07:40
trungninh1508	zzzTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	14.235.246.85	2019-09-22 18:04:07	2019-09-22 18:04:47
minhlinh0610	ZzzTLToS2o	ThiÕu L©m thiÒn t¨ng  	7	99	0	32361018	0	0	0	0	0	0	51513718	14.181.98.180	2019-09-22 18:50:27	2019-09-22 19:23:11
hiennhi0610	ZZZZ5d	HiÖp §éc  	7	99	0	30938000	0	0	0	0	0	0	1949793	14.181.98.180	2019-09-22 19:24:16	2019-09-22 19:28:11
trungninh1508	zzzzTLQ	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	14.235.246.85	2019-09-22 18:10:54	2019-09-22 18:11:30
hungminh0610	ZZzzVDK	Vâ §ang ®¹o gia  	7	99	0	50000000	0	0	0	0	0	0	1381105	14.181.98.180	2019-09-22 19:38:10	2019-09-22 19:40:57
ethangkia19892	zzZzzBTzzZzz	Nga My xuÊt gia  	7	99	0	78958101	0	0	0	0	0	0	171670712	113.23.108.115	2019-09-23 17:56:52	2019-09-23 18:57:36
ethangkia19891	zzZzzBzzZzz	ThiÕu L©m vâ t¨ng  	7	99	0	41000000	0	0	0	0	0	0	0	113.23.108.115	2019-09-22 21:24:42	2019-09-23 17:35:05
ethangkia19892	zzZzzKnzzZzz	Nga My xuÊt gia  	7	99	0	1000000	0	0	0	0	0	0	0	113.23.108.115	2019-09-23 17:55:11	2019-09-23 17:55:37
ethangkia19891	zzZzzNTCzzZzz	ThiÕu L©m vâ t¨ng  	7	99	0	34356086	0	0	0	0	0	0	3096774641	113.23.108.115	2019-09-23 17:36:50	2019-09-23 23:37:36
clmmhaa	§ÇuTräc2M¸i	ThiÕu L©m vâ t¨ng  	7	99	0	10140157	0	0	0	0	0	0	0	115.73.212.117	2019-09-23 14:36:36	2019-09-23 16:57:54
ruisekhung1107	§écC«CÇuB¹i	Vâ §ang ®¹o gia  	7	99	0	15069521	0	0	0	0	0	0	3028	113.175.68.12	2019-09-22 20:03:43	2019-09-24 01:08:05
ruisekhung1107	§écHuyÒnCÇm	Nga My tôc gia  	7	99	0	880000	0	0	0	0	0	0	0	113.175.68.12	2019-09-22 20:24:06	2019-09-22 20:24:39
ruisekhung1106	§écTrïng	Tµ §éc  	7	99	0	1000000	0	0	0	0	0	0	0	113.175.68.12	2019-09-22 20:36:47	2019-09-22 20:37:22
0976382115	§ÊmKhÊc	C¸i Bang TÜnh y  	7	99	0	1000000	0	0	0	0	0	0	0	42.112.238.127	2019-09-23 12:04:39	2019-09-23 12:05:10
cornwin	§Êm§auVL	ThiÕu L©m vâ t¨ng  	7	99	0	50000000	0	0	0	0	0	0	20000025	171.229.226.222	2019-09-24 10:35:07	2019-09-24 10:57:04
chaobenha	§èMµy§øng§­îc	C¸i Bang ¤ Y  	7	99	0	50000000	0	0	0	0	0	0	0	171.239.57.147	2019-09-24 12:18:46	2019-09-24 12:24:06
0976382116	§ËpKhÊc	C¸i Bang ¤ Y  	7	99	0	39858500	0	0	0	0	0	0	20001896	42.112.238.127	2019-09-23 00:31:26	2019-09-23 11:17:44
dongvh2020	§iÒnB¸Quan	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	113.182.193.213	2019-09-23 11:14:08	2019-09-23 11:14:37
admintrastorjx2	§iÖn¶nhKúHiÖp	D­¬ng M«n Cung Kþ  	7	99	0	4997000	0	0	0	0	0	0	20	42.118.117.3	2019-09-22 20:55:56	2019-09-23 16:55:10
hungyen	§ÑpZaiKhoaiTo	ThiÕu L©m vâ t¨ng  	7	99	0	40000000	0	0	0	0	0	0	12250021	117.4.120.230	2019-09-23 11:49:33	2019-09-24 11:33:58
anhtienlk	§oanMécH¹oNam	D­¬ng M«n Cung Kþ  	7	99	0	1000000	0	0	0	0	0	0	0	118.68.60.118	2019-09-24 13:00:01	2019-09-24 13:00:23
nhoka11	§åLongTr¶m	ThiÕu L©m tôc gia  	7	99	0	22276840	0	0	0	0	0	0	0	27.71.204.206	2019-09-22 21:24:09	2019-09-23 11:31:29
dongvh2020	§«ng§uBai	ThiÕu L©m vâ t¨ng  	7	99	0	1737809	0	0	0	0	0	0	51040076	113.182.193.238	2019-09-22 20:58:41	2019-09-24 12:59:28
anhtrong0	§µnG¶yTaiTr©u	Nga My tôc gia  	7	99	0	50000000	0	0	0	0	0	0	148835145	126.243.9.37	2019-09-23 07:35:13	2019-09-24 10:34:47
toan123	§¸BanhMÑNån	ThiÕu L©m vâ t¨ng  	7	99	0	1000000	0	0	0	0	0	0	0	117.4.2.245	2019-09-24 12:00:36	2019-09-24 12:03:01
dammegame1	§¸BayTrim	ThiÕu L©m vâ t¨ng  	7	99	0	24234000	0	0	0	0	0	0	20000023	125.214.50.207	2019-09-22 19:50:44	2019-09-24 10:24:38
khuntn02	§¸CïiB¾p	V« m«n ph¸i  	0	1	0	0	0	0	0	0	0	0	0		2019-09-24 13:16:04	1970-01-01 08:00:00
XuÊt d÷ liÖu hoµn tÊt
